,publisher_id,num_skus,num_products,num_retailers,total_points,points_mean,importance_mode,remaining_lifecycle_months_mean,num_geographies,num_listings,weighted_score
98,280,149,26,282,25544,18.699853587115665,5.0,17.281112737920935,64,1366,5531.7859097076625
99,281,160,11,439,27456,15.253333333333334,2.0,21.30611111111111,69,1800,-17782.636006030254
100,283,85,22,155,12790,20.72933549432739,2.0,15.149108589951378,52,617,1759.9275654287474
101,285,5,1,59,591,10.016949152542374,3.0,-2.0,49,59,-9533.983050847457
102,287,105,22,315,28758,21.65512048192771,3.0,14.84262048192771,64,1328,5879.628281198497
103,289,8,2,75,1422,18.23076923076923,2.0,19.5,42,78,-6585.771972687403
104,290,3,1,5,117,19.5,2.0,20.0,3,6,3349.9983369425618
105,291,151,12,338,21903,15.975929978118161,3.0,-0.11670313639679067,61,1371,-15476.694383661561
106,292,30,7,104,6560,23.597122302158272,2.0,8.46043165467626,31,278,-2605.6558732890985
107,303,55,4,302,15709,17.994272623138603,4.0,-0.7594501718213058,65,873,-21846.95074455899
108,305,35,5,279,10327,19.230912476722533,4.0,14.02048417132216,65,537,-25443.37799210331
109,306,61,7,147,8698,20.61137440758294,3.0,15.082938388625593,40,422,-5111.321961435509
110,308,114,16,190,15266,21.351048951048952,4.0,18.055944055944057,47,715,804.933834708936
111,309,76,24,87,8823,26.575301204819276,3.0,17.00602409638554,31,332,5833.64450806222
112,310,16,4,75,2138,22.989247311827956,4.0,3.225806451612903,35,93,-8793.430107526881
113,311,21,1,334,6066,16.262734584450403,2.0,-5.0,56,373,-47952.23726541555
114,312,52,6,358,13048,15.225204200700116,3.0,13.282380396732789,66,857,-33878.41185008531
115,313,429,62,142,44529,26.632177033492823,3.0,15.435406698564593,42,1672,67879.01315423842
116,317,13,3,102,2867,21.55639097744361,3.0,14.661654135338345,35,133,-8978.624390974457
117,319,112,14,423,23991,16.835789473684212,3.0,23.042105263157893,68,1425,-22096.453763595397
118,320,2,2,6,30,5.0,1.0,18.333333333333332,4,6,2810.3245282922735
119,321,17,3,69,2136,24.0,2.0,7.067415730337078,31,89,-6026.050607554804
120,323,1,1,49,607,12.387755102040817,4.0,5.0,49,49,-7001.6122448979595
121,324,4,1,10,162,14.727272727272727,3.0,5.0,9,11,-956.2727272727273
122,325,133,30,251,31962,24.643022359290672,3.0,16.07864302235929,59,1297,23745.423391943154
123,327,77,17,209,15853,18.541520467836257,3.0,17.33801169590643,55,855,-1198.6811328114936
124,328,6,2,99,1936,19.168316831683168,3.0,15.485148514851485,52,101,-10231.968775256475
125,329,6,1,73,1544,19.794871794871796,3.0,38.0,29,78,-4122.705128205153
126,330,1,1,1,40,40.0,5.0,1.0,1,1,37.0
127,332,15,6,205,4135,13.922558922558922,5.0,12.464646464646465,61,297,-24978.727878228794
128,333,136,18,341,20427,16.09692671394799,3.0,6.195429472025217,70,1269,-18127.822825008563
129,335,22,6,111,3303,16.432835820895523,5.0,13.706467661691542,52,201,-9763.32021381096
130,336,1,1,3,125,41.666666666666664,3.0,36.0,3,3,5350.66666666648
131,337,17,7,109,3150,11.052631578947368,4.0,8.705263157894738,61,285,-10210.126510047983
132,338,2,1,57,558,9.789473684210526,3.0,24.0,57,57,-4630.21055677575
133,341,3,1,3,244,48.8,3.0,4.0,3,5,392.79999999999995
134,343,7,2,48,902,18.04,4.0,25.0,24,50,-2261.960011205593
135,345,64,11,251,11681,16.568794326241136,3.0,24.663829787234043,64,705,-16511.548242633446
136,347,3,2,59,682,11.559322033898304,4.0,10.0,58,59,-6182.5719557435705
137,349,17,4,203,4252,17.14516129032258,3.0,16.358870967741936,63,248,-24055.531162411244
138,350,37,6,167,7074,23.97966101694915,3.0,1.352542372881356,58,295,-15431.266101694915
139,351,3,1,51,476,9.333333333333334,5.0,3.0,50,51,-7828.166666666667
140,352,11,5,54,2174,10.254716981132075,5.0,11.891509433962264,54,212,-1896.1199461803565
141,354,44,14,154,9913,33.9486301369863,4.0,24.47945205479452,58,292,-3171.106183242008
142,355,64,24,110,10270,14.444444444444445,4.0,14.682137834036569,62,711,4963.819051591076
143,356,4,2,105,978,9.314285714285715,5.0,4.380952380952381,57,105,-16331.590476190477
144,357,4,3,100,1082,10.82,4.0,6.0,56,100,-15076.18
145,358,25,4,92,4167,29.13986013986014,3.0,12.153846153846153,45,143,-4848.726108137327
146,366,11,1,51,1642,29.321428571428573,4.0,31.0,24,56,-706.6785714563473
147,372,7,1,37,1062,28.7027027027027,3.0,-2.0,17,37,-4668.2972972972975
148,373,1,1,50,492,9.84,5.0,12.0,50,50,-4716.117504353333
149,374,11,2,89,1560,16.774193548387096,3.0,11.53763440860215,52,93,-9615.834018374502
150,378,5,4,51,799,15.075471698113208,5.0,17.81132075471698,49,53,-3719.8072929896607
151,381,7,5,52,828,14.785714285714286,5.0,5.428571428571429,50,56,-7088.357142857143
152,386,2,2,51,494,9.686274509803921,5.0,13.529411764705882,50,51,-4743.946657175511
153,389,1,1,50,492,9.84,5.0,24.0,50,50,-3511.160030459959
154,390,1,1,50,492,9.84,5.0,8.0,50,50,-5381.830566473225
155,391,63,9,320,12090,17.547169811320753,3.0,3.330914368650218,60,689,-32254.861393323656
156,393,24,5,172,4564,18.256,3.0,18.228,54,250,-17692.95378311303
157,394,4,2,98,1084,10.94949494949495,5.0,16.181818181818183,61,99,-11684.944391516527
158,397,138,7,442,29808,14.59745347698335,2.0,27.0435847208619,70,2042,-12588.04407588866
159,399,2,2,41,575,14.024390243902438,5.0,31.048780487804876,41,41,-1044.0975610020641
160,400,1,1,22,442,20.09090909090909,5.0,2.0,22,22,-2816.909090909091
161,401,20,6,95,1829,15.369747899159664,4.0,1.3109243697478992,50,119,-13190.03781512605
162,402,69,14,239,15357,24.260663507109005,3.0,9.649289099526067,62,633,-8690.329651447824
163,403,156,17,482,29607,14.656930693069308,2.0,5.941584158415842,67,2020,-24458.684653465345
164,404,141,21,243,21927,20.07967032967033,3.0,18.053113553113555,66,1092,5043.3793728679375
165,405,4,1,50,1789,12.870503597122303,5.0,38.0,49,139,609.8705035970972
166,406,31,3,119,4318,25.251461988304094,3.0,10.608187134502923,40,171,-9552.369576519426
167,407,4,1,32,440,12.571428571428571,3.0,23.0,15,35,-523.4286542273258
168,409,1,1,1,30,30.0,3.0,23.0,1,1,4204.999917201246
169,410,4,1,52,564,10.846153846153847,3.0,1.0,51,52,-8033.653846153846
